name,cardImage_url,mana,text,class,type,attack,health,series,introduction
銀白騎兵,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/646ce6e7a89a78197b36db390bbd4d9c61246e465c10e4ba666b8cd9cb9e0b45.png,3,衝鋒 聖盾術,12,1,2,1,the-grand-tournament,這匹馬名字叫尚鋒。
大會主持人,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d1710f869a6f010edf9ba243f4aa6c37c09c7c5b51727f6676883360b790a492.png,3,戰吼：若你有法術傷害的手下，獲得+2/+2,12,1,4,2,the-grand-tournament,請血精靈當主持人所帶來的收視率不可小覷。
白銀之手長官,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/89b368045db24a1f5c54d3cf77685e429902eaf1f4c25b6af04711ce049e0b57.png,3,激勵：召喚一個1/1白銀之手新兵,12,1,3,3,the-grand-tournament,「我走到哪，這些新兵就跟到哪，真討厭！」
艾狄絲‧暗寂,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/858534f71670822f11edd8c4c39ff77b0b4f8576dd6746175b26973ab08cf14c.png,3,每當你對此手下施放法術，對一個隨機敵人造成3點傷害,12,1,3,4,the-grand-tournament,最討厭人家叫他們「黑白雙煞」。
龍鷹騎士,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/62711d378c706366ee3549d1209467956e75b1d23dc3a17ae7105ea120cfc638.png,3,激勵：本回合 獲得風怒,12,1,3,3,the-grand-tournament,看啊，這東西也會翻滾。
破壞者,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e528f0b7f12d80f93eb7e7455b991609b7b57985912b8e695d8b18092e39f3db.png,3,戰吼：下回合對手的英雄能力額外消耗(5)點法力,12,1,4,3,the-grand-tournament,其實他真的想為你準備驚喜，只是弄巧成拙了。
靜默騎士,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d99f67a60811d084ad38e04089c316257d2873c4f89ea199bd09ba31d63982f7.png,3,潛行 聖盾術,12,1,2,2,the-grand-tournament,在圖書館工作過之後的老習慣改不掉。
擊劍教練,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6de1f016c4d95b2c705eebf959484e481ce21a3876f7d03f35643deb09bca27d.png,3,戰吼：你下次使用 英雄能力的法力消耗減少(2),12,1,2,2,the-grand-tournament,擊劍擊得好，勝利跑不了。
大競技場經理,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7796e810f67fb6c599ebd8c1940d1b64288f97da16a148f354332722ac3033f.png,3,激勵：使這個手下返回你的手中,12,1,2,5,the-grand-tournament,工作內容還包括鬥士的生涯規劃。
寒冰狂怒者,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e9d098bc95cad57e232b68bd592a9d40f25552c97792224f3abf3f8b0fe6b9a4.png,3,,12,1,5,2,the-grand-tournament,比熔岩狂怒者冷靜多了。
菲歐拉‧光寂,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/74a8bd16b6ef1bcc1b702830d0a138f2d9d4d400a3d47939556868f8adb184a5.png,3,每當你對此手下施放法術，獲得聖盾術,12,1,3,4,the-grand-tournament,最喜歡人家叫他們「黑白雙煞」。
湖中少女,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa57975d344736f0b7f6eb99204e1e2ff1fe863994cf1536691120d409617a19.png,4,你的英雄能力消耗的法力為(1),12,1,2,6,the-grand-tournament,她可不會問你掉的是金斧頭還是銀斧頭。
大明星,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9619bf0c70f7f010997c84d35fe3e262099f821a4c198b8708c8e1b6c2d5ed6e.png,4,每當你打出有戰吼的牌，獲得+1/+1,12,1,4,4,the-grand-tournament,觀眾們總是期待致命一擊。
嚴寒狗頭人,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b4fc16f3f4ddb2bdf032eea0b5acc8a7a0c16ec1442633eecbf06163d45a1a06.png,4,法術傷害+1,12,1,2,6,the-grand-tournament,諷刺的是，蠟燭是造成嚴寒狗頭人死亡的主要原因。
暮光守護者,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ddaff6399be1f03cb285b5352865c46776b1f69e1763a6c42219dc86db74b7c.png,4,戰吼：若你手中有龍類，獲得+1攻擊力和嘲諷,12,1,2,6,the-grand-tournament,牠只是黑龍軍團魔法實驗下的無辜犧牲品，牠原本也想做個好人啊！
聯賽醫護兵,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8932307fbed2f9be3d1a3e611173ce680d1a8c053bac790ab8817c84a4b73ad2.png,4,激勵：為你的英雄 恢復 2點生命值,12,1,1,8,the-grand-tournament,醫護兵也有聯賽，但銀白聯賽顯然有趣多了。
裝甲戰馬,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e0de46b6e7bf2cd6f32612167fedd5417ef295f57addd4476a3a8e6908e9a54f.png,4,戰吼：各翻一張牌堆手下，若你的消耗較高，獲得衝鋒,12,1,5,3,the-grand-tournament,注釋：穿著裝甲的作戰用馬匹。
餐點小販,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57ffab16437ab98cb96a2873bb38a09a0090370420f1f06b8a95d2e833ccce7c.png,4,戰吼：替雙方英雄 恢復 4點生命值,12,1,3,5,the-grand-tournament,為了應付從各地來的客人，還賣了咖哩魚蛋和雜碎麵。
『穿刺者』戈莫克,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/164be439b7256990b38af3bb31ac418b2c891488c6ab02bd8ae4cb684ecac074.png,4,戰吼：若你有至少4個手下，造成4點傷害,12,1,4,4,the-grand-tournament,戈莫克在聯賽競技場旁邊的小帳棚開班授課，教導穿刺理論與實務。只要25金，你也可以成為穿刺高手！
邪惡挑釁者,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e4168bbe5d7add76c2f0d64c778c7cf59b2c63e53a2e9e3bc5e7c1a60e9854c3.png,4,嘲諷,12,1,5,4,the-grand-tournament,「你以為要嘴砲這麼簡單嗎？」
穆克拉的勇士,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/047420c975f4ee07e1909276129e5028a5c5634aa11b16b6f3b68b38699fd7b2.png,5,激勵：賦予你的其他手下+1/+1,12,1,4,3,the-grand-tournament,牠想把自己取名叫「凱撒」。
發條騎士,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/073db2e94401e3aa4cf8af3c176260082d3d4218c6e6cbaa68c9a591c26afdb3.png,5,戰吼：賦予一個友方機械+1/+1,12,1,5,5,the-grand-tournament,要上緊發條可要花一番力氣。
募兵官,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ea24f71609221aacfb36034b64da894ac946c6fbc4485e12862cbaf0ddb9b3c9.png,5,激勵：放一張2/2侍從到你的手中,12,1,5,4,the-grand-tournament,現在就加入銀白十字軍！我們的外袍帥氣好看，我們的寶劍酷炫有型！
科瓦迪爾劫掠者,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8bee669e384ac4917f549836dce2d7a11596e49525221c27dc16f5466eb9ec88.png,5,激勵：獲得+2/+2,12,1,4,4,the-grand-tournament,別急別急，下次就去搶你家。
鬥技場鬥士,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/eb0efde07726fcb70bc8de62790d87feee0431332339fbb38a0c519b7ff2267a.png,5,,12,1,5,6,the-grand-tournament,你在鬥技場裡到底經歷過了什麼？
奈薩斯勇士薩拉德,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ce8b8a3c0101dca0eee0f17e706a4cc161879c3b7a38579ab232dc920385e71b.png,5,激勵：放一張隨機法術牌到你的手中,12,1,4,5,the-grand-tournament,以太族也有他們的競技聯賽，薩拉德是他們的冠軍。他同時也是以太熱狗大賽的常勝軍。
莫古的勇士,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b93b2421adb01dbffa41ba9f21afba5d006fac2369160378561a4aa5f0f89b15.png,6,有50%機率攻擊 錯誤的敵人,12,1,8,5,the-grand-tournament,戰鬥技巧高超，只是不太會選目標。
至尊矛騎兵,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5c21b7862b47d8f329e236c99489f7df1334a9c75146ac67d1730c0b0745e1fb.png,6,戰吼：各翻一張牌堆手下，若你的消耗較高，獲得嘲諷和聖盾術,12,1,5,6,the-grand-tournament,還要通過至尊對決，才能成為終極至尊矛騎兵。
大十字軍,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3a98416d8bb8c60e1d5f357468a56974e9904b74c1b1eb863bd804ce29038cbd.png,6,戰吼：放一張 隨機聖騎士職業牌到你的手中,12,1,5,5,the-grand-tournament,她以聖光和正直之名參加過多次遠征，最近的一次目標是打擊哥布林詐騙集團。
雜耍吞法者,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a009f38bb370f373e6c36787e2b99f5e1c724229534684188f0521f2a1c03eb.png,6,戰吼：複製你對手的英雄能力,12,1,6,5,the-grand-tournament,你吩咐，我照辦！
波爾夫‧拉姆榭,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5812fe8d187aaf0409a926b1f653773aa1deb99819c54893138d4dfb16b0abe1.png,6,每當你的英雄受到傷害，這個手下會幫你承受,12,1,3,9,the-grand-tournament,波爾夫目前排名坐二望一，假如他的死對頭雷布朗沒來的話。
科多獸騎士,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/50443d254b006af76813c88a80070b27f497c1d81d769ee6f2f460a1f69247c9.png,6,激勵：召喚一個3/5戰鬥科多獸,12,1,3,5,the-grand-tournament,犀牛？那是什麼？我是科多獸騎士！
骷髏騎士,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6641976889561f4702ad6569b30a1492b57a372560efb115ffc3fefb44456f1a.png,6,死亡之聲：各翻一張牌堆手下，若你的消耗較高，使這張牌返回你的手中,12,1,7,4,the-grand-tournament,這真的只是點皮肉傷。
審判者瑪瑞爾,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7764563ef32e49cfce13ed51b29e218c31b655f4916675501f14db717c9919e7.png,6,戰吼：把你的基本英雄能力變得更強,12,1,6,3,the-grand-tournament,喔喔喔我感到體內充滿力量啦！
捕獲的蟄猛巨蟲,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/73186903e0fdff84649d34a6d983f7528f112eba197a55c68eef64a85e4d5e84.png,7,,12,1,5,9,the-grand-tournament,你可以養牠，但要保證每天餵牠，而且要把大便清乾淨！
寒冽之喉,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/26f7165e0fdc5e7031dd9727b5414625615999b239754d3b4bb32db12b82a26a.png,7,嘲諷 死亡之聲：若你手中有龍類，對全部手下造成3點傷害,12,1,6,6,the-grand-tournament,寒冽之喉老想破壞聯賽，要不是有幾個小鬼來亂，她早就成功了！
天空隊長克拉格,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9318163551ca6cc3873a374ef96a7e912db1daee8ff08f85d7c16afbab16b0af.png,7,衝鋒鋒鋒鋒～ 每個友方海盜使消耗減少(1),12,1,4,6,the-grand-tournament,有什麼能比騎在鸚鵡上，戴著顎骨肩甲，拿著帶勾的長槍，加上一頂海盜帽還來得煞氣呢？我看是沒有。
北海海怪,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/706c6caaeb04eee67fec81b23faf7c99d5f227b2585ce390acacffa0d72b1e21.png,9,戰吼：造成4點傷害,12,1,9,7,the-grand-tournament,你絕對無法想像要花多大的工夫，才能把這傢伙抓起來。
冰嚎,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b4efa8442ab09b682d3cd64610aade748271be4dc30930e6a3d67b06bdc529d8.png,9,衝鋒 無法攻擊英雄,12,1,10,10,the-grand-tournament,其實牠只是閉眼睛衝向最近的目標而已。
冰霜巨人,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ceadc485a0ce397b9c3861d28138bfac21181e859bc7532f0babf2bd17186bd.png,10,在本賽局中，你每次使用英雄能力使消耗減少(1),12,1,8,8,the-grand-tournament,千萬別談到他的鬍子。
